complex_name,protein_path,ligand_description,protein_sequence
CC(C)(C)OC(=O)N1CC2(C1)OC1(CO)CC2(N)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CC2(C1)OC1(CO)CC2(N)C1,
N[C@H]1C[C@@H](c2ccon2)C1,GLP1.pdb,N[C@H]1C[C@@H](c2ccon2)C1,
N#Cc1ccc2c(c1)CCCC2N,GLP1.pdb,N#Cc1ccc2c(c1)CCCC2N,
CCC(N)c1ccc(OC2CCCC2)cc1,GLP1.pdb,CCC(N)c1ccc(OC2CCCC2)cc1,
CC(N)Cc1ccco1,GLP1.pdb,CC(N)Cc1ccco1,
CC(C)(C)OC(=O)NC1CCCC1CN,GLP1.pdb,CC(C)(C)OC(=O)NC1CCCC1CN,
Cc1[nH]c2ccccc2c1CCN,GLP1.pdb,Cc1[nH]c2ccccc2c1CCN,
CC(NC(=O)OC(C)(C)C)c1ccc(CN)cc1,GLP1.pdb,CC(NC(=O)OC(C)(C)C)c1ccc(CN)cc1,
NCC12CCC(CO)(CC1)OC2,GLP1.pdb,NCC12CCC(CO)(CC1)OC2,
NCc1cnc(-c2ccccc2)cn1,GLP1.pdb,NCc1cnc(-c2ccccc2)cn1,
CN1C(=O)CC(CN)C1=O,GLP1.pdb,CN1C(=O)CC(CN)C1=O,
CC(C)(C)OC(=O)NCc1ccc2c(c1)CCC2N,GLP1.pdb,CC(C)(C)OC(=O)NCc1ccc2c(c1)CCC2N,
Cc1nc(C)c(C(C)N)s1,GLP1.pdb,Cc1nc(C)c(C(C)N)s1,
C[C@@H](CN)c1ccccc1,GLP1.pdb,C[C@@H](CN)c1ccccc1,
NC1CCN(Cc2ccccc2)CC1,GLP1.pdb,NC1CCN(Cc2ccccc2)CC1,
CC(C)(C)OC(=O)Nc1ccc(F)cc1CN,GLP1.pdb,CC(C)(C)OC(=O)Nc1ccc(F)cc1CN,
CC(N)c1ccc(NC(=O)c2ccncc2)cc1,GLP1.pdb,CC(N)c1ccc(NC(=O)c2ccncc2)cc1,
CC(N)c1cccc(Br)c1,GLP1.pdb,CC(N)c1cccc(Br)c1,
CC(C)(C)OC(=O)N1CCC2(CC1)CC(=O)OC2CN,GLP1.pdb,CC(C)(C)OC(=O)N1CCC2(CC1)CC(=O)OC2CN,
C[C@@H](N)c1ccccc1,GLP1.pdb,C[C@@H](N)c1ccccc1,
COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(N)CC1,GLP1.pdb,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(N)CC1,
Cc1ccc(C2(CN)CCOCC2)cc1,GLP1.pdb,Cc1ccc(C2(CN)CCOCC2)cc1,
NCCc1cn2c(n1)CCCC2,GLP1.pdb,NCCc1cn2c(n1)CCCC2,
Cc1c(CN)oc2ccc(Br)cc12,GLP1.pdb,Cc1c(CN)oc2ccc(Br)cc12,
NC[C@H]1COC(=O)O1,GLP1.pdb,NC[C@H]1COC(=O)O1,
NCc1ccc(OC(F)F)cc1,GLP1.pdb,NCc1ccc(OC(F)F)cc1,
CC(C)[C@@H](CCN)NC(=O)OC(C)(C)C,GLP1.pdb,CC(C)[C@@H](CCN)NC(=O)OC(C)(C)C,
NC1CCC(Oc2ccc(F)cc2)CC1,GLP1.pdb,NC1CCC(Oc2ccc(F)cc2)CC1,
C[C@@H](N)c1ccc(C(F)(F)F)cc1,GLP1.pdb,C[C@@H](N)c1ccc(C(F)(F)F)cc1,
COC(=O)C1(N)CC12CCC2,GLP1.pdb,COC(=O)C1(N)CC12CCC2,
NCCCc1ccc(Cl)s1,GLP1.pdb,NCCCc1ccc(Cl)s1,
NCc1cc2ccccc2oc1=O,GLP1.pdb,NCc1cc2ccccc2oc1=O,
NCc1nnc2n1CC(C(F)(F)F)CC2,GLP1.pdb,NCc1nnc2n1CC(C(F)(F)F)CC2,
Cc1cc2c(o1)CC(C)(C)CC2N,GLP1.pdb,Cc1cc2c(o1)CC(C)(C)CC2N,
NCCNS(=O)(=O)c1cccc(Cl)c1,GLP1.pdb,NCCNS(=O)(=O)c1cccc(Cl)c1,
Cc1nc(Cl)ccc1CN,GLP1.pdb,Cc1nc(Cl)ccc1CN,
COc1cc(CCN)cc(O)c1OC,GLP1.pdb,COc1cc(CCN)cc(O)c1OC,
NC(CC1CCCCC1)c1ncccn1,GLP1.pdb,NC(CC1CCCCC1)c1ncccn1,
CC(C)(C)c1ccc(C2(CN)CCC2)cc1,GLP1.pdb,CC(C)(C)c1ccc(C2(CN)CCC2)cc1,
NCc1c(Cl)oc2ccccc12,GLP1.pdb,NCc1c(Cl)oc2ccccc12,
NCCNC(=O)c1ccc(C(F)(F)F)cc1,GLP1.pdb,NCCNC(=O)c1ccc(C(F)(F)F)cc1,
COc1cnc(CN)cn1,GLP1.pdb,COc1cnc(CN)cn1,
CCCCCOc1cc(C)ccc1CN,GLP1.pdb,CCCCCOc1cc(C)ccc1CN,
NC(CC1CC1)c1ccccn1,GLP1.pdb,NC(CC1CC1)c1ccccn1,
NCc1csc(CNC(=O)c2ccccc2)n1,GLP1.pdb,NCc1csc(CNC(=O)c2ccccc2)n1,
NC1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,GLP1.pdb,NC1CC(=O)N(c2cccc(C(F)(F)F)c2)C1,
CC(N)Cc1ccoc1,GLP1.pdb,CC(N)Cc1ccoc1,
CC(N)c1ccn(-c2ccccc2)n1,GLP1.pdb,CC(N)c1ccn(-c2ccccc2)n1,
COCC(C)(CN)OC,GLP1.pdb,COCC(C)(CN)OC,
Cc1cc(N(C)C)ccc1CC(C)N,GLP1.pdb,Cc1cc(N(C)C)ccc1CC(C)N,
CCOc1c(Cl)cc(CN)cc1OC,GLP1.pdb,CCOc1c(Cl)cc(CN)cc1OC,
CC(C)(C)OC(=O)N1CC2(CCC(CN)OC2)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CC2(CCC(CN)OC2)C1,
CCN(OC)C(=O)CN,GLP1.pdb,CCN(OC)C(=O)CN,
CCC(C)CC(C)N,GLP1.pdb,CCC(C)CC(C)N,
NCCCc1nc2c(s1)CCCC2,GLP1.pdb,NCCCc1nc2c(s1)CCCC2,
NCCOCc1ccc(Cl)cc1Cl,GLP1.pdb,NCCOCc1ccc(Cl)cc1Cl,
CC(C)(C)c1nnc(CN)s1,GLP1.pdb,CC(C)(C)c1nnc(CN)s1,
CC(C)(C)OC(=O)NCCCOCCN,GLP1.pdb,CC(C)(C)OC(=O)NCCCOCCN,
CC1CCCC(N)CC1,GLP1.pdb,CC1CCCC(N)CC1,
NCC1COCc2ccccc21,GLP1.pdb,NCC1COCc2ccccc21,
COCCOc1cccc(CN)c1,GLP1.pdb,COCCOc1cccc(CN)c1,
NCCc1cccc(C(N)=O)c1,GLP1.pdb,NCCc1cccc(C(N)=O)c1,
NCC1CCCCN1Cc1ccccc1,GLP1.pdb,NCC1CCCCN1Cc1ccccc1,
NC1CCCc2sccc21,GLP1.pdb,NC1CCCc2sccc21,
NCc1ncn2ccccc12,GLP1.pdb,NCc1ncn2ccccc12,
Cc1ccc2[nH]c3c(c2c1)CC(N)CC3,GLP1.pdb,Cc1ccc2[nH]c3c(c2c1)CC(N)CC3,
Cc1ccc(C(N)c2ccccc2Cl)c(C)c1,GLP1.pdb,Cc1ccc(C(N)c2ccccc2Cl)c(C)c1,
Cc1cc(C(C)(C)C)cc(C)c1CCN,GLP1.pdb,Cc1cc(C(C)(C)C)cc(C)c1CCN,
Cc1cc(C(=O)NCCN)c(C)o1,GLP1.pdb,Cc1cc(C(=O)NCCN)c(C)o1,
Cc1noc(CCN)n1,GLP1.pdb,Cc1noc(CCN)n1,
CN1CCCC(C)(C)C1CN,GLP1.pdb,CN1CCCC(C)(C)C1CN,
CN1Cc2ccccc2C(N)C1,GLP1.pdb,CN1Cc2ccccc2C(N)C1,
CCN(CC)C(=O)CCN,GLP1.pdb,CCN(CC)C(=O)CCN,
CCC(N)Cc1ccc(Cl)cc1Cl,GLP1.pdb,CCC(N)Cc1ccc(Cl)cc1Cl,
CC(C)C[C@@H](CN)NC(=O)OC(C)(C)C,GLP1.pdb,CC(C)C[C@@H](CN)NC(=O)OC(C)(C)C,
CC(C)(C)OC(=O)N1CC[C@@H](CCN)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CC[C@@H](CCN)C1,
CCCCN(C)CCN,GLP1.pdb,CCCCN(C)CCN,
NCCNC(=O)c1ccccc1C(F)(F)F,GLP1.pdb,NCCNC(=O)c1ccccc1C(F)(F)F,
CCOP(C)(=O)CCCN,GLP1.pdb,CCOP(C)(=O)CCCN,
CCN1CCCc2cc(CN)ccc21,GLP1.pdb,CCN1CCCc2cc(CN)ccc21,
NCc1ccc(OC2CCCC2)cc1,GLP1.pdb,NCc1ccc(OC2CCCC2)cc1,
COC(CN)CCS(C)(=O)=O,GLP1.pdb,COC(CN)CCS(C)(=O)=O,
CC(C)CCN1CCC(CN)CC1,GLP1.pdb,CC(C)CCN1CCC(CN)CC1,
CCC(N)CC1CC1,GLP1.pdb,CCC(N)CC1CC1,
C[C@@H](N)c1ccc(Cl)cc1,GLP1.pdb,C[C@@H](N)c1ccc(Cl)cc1,
CC(C)(C)OC(=O)N(CCCN)C1CC1,GLP1.pdb,CC(C)(C)OC(=O)N(CCCN)C1CC1,
CC(C)(C)OC(=O)N1CCCC(N)c2ccccc21,GLP1.pdb,CC(C)(C)OC(=O)N1CCCC(N)c2ccccc21,
NC1CCOc2c1ccc(Cl)c2Cl,GLP1.pdb,NC1CCOc2c1ccc(Cl)c2Cl,
NCc1ccc(OCC(F)(F)F)nc1,GLP1.pdb,NCc1ccc(OCC(F)(F)F)nc1,
CC(N)c1ccc(Br)cc1Br,GLP1.pdb,CC(N)c1ccc(Br)cc1Br,
Cc1cc(C)c(C)c(OCCCN)c1,GLP1.pdb,Cc1cc(C)c(C)c(OCCCN)c1,
CCOc1ccc(CN)cc1,GLP1.pdb,CCOc1ccc(CN)cc1,
CN1CCC(CCN)CC1,GLP1.pdb,CN1CCC(CCN)CC1,
CC(=O)Nc1cccc(CN)c1,GLP1.pdb,CC(=O)Nc1cccc(CN)c1,
NCC1CN(c2ccc(Cl)cc2)CCO1,GLP1.pdb,NCC1CN(c2ccc(Cl)cc2)CCO1,
NCC(F)(F)c1ccc(F)cn1,GLP1.pdb,NCC(F)(F)c1ccc(F)cn1,
NCc1ccc(Cl)cn1,GLP1.pdb,NCc1ccc(Cl)cn1,
C=C1CC1CN,GLP1.pdb,C=C1CC1CN,
NCC1CC2(CCOCC2)O1,GLP1.pdb,NCC1CC2(CCOCC2)O1,
CO[C@H](C)CN,GLP1.pdb,CO[C@H](C)CN,
NCCC1CS(=O)(=O)C1,GLP1.pdb,NCCC1CS(=O)(=O)C1,
Cc1ccc(C)c([C@H](C)N)c1,GLP1.pdb,Cc1ccc(C)c([C@H](C)N)c1,
CC(C)(C)OC(=O)NC1CC(CCN)C1,GLP1.pdb,CC(C)(C)OC(=O)NC1CC(CCN)C1,
COc1cc(CN)ccc1OCc1ccccc1,GLP1.pdb,COc1cc(CN)ccc1OCc1ccccc1,
NCCCc1c(Cl)cccc1Cl,GLP1.pdb,NCCCc1c(Cl)cccc1Cl,
CC1Cc2ccccc2C1N,GLP1.pdb,CC1Cc2ccccc2C1N,
Cc1ncc2c(n1)CCCC2N,GLP1.pdb,Cc1ncc2c(n1)CCCC2N,
NCC1CC(=C2CC2)C1,GLP1.pdb,NCC1CC(=C2CC2)C1,
N[C@H]1CC[C@H](C(F)(F)F)CC1,GLP1.pdb,N[C@H]1CC[C@H](C(F)(F)F)CC1,
NC(c1ccc(Cl)cc1)c1ccccc1Cl,GLP1.pdb,NC(c1ccc(Cl)cc1)c1ccccc1Cl,
NCc1cnn(-c2ccccc2)c1,GLP1.pdb,NCc1cnn(-c2ccccc2)c1,
C[C@@H]1C[C@H](N)C[C@H](C)N1Cc1ccccc1,GLP1.pdb,C[C@@H]1C[C@H](N)C[C@H](C)N1Cc1ccccc1,
NCc1ccnc(OC2CCCC2)c1,GLP1.pdb,NCc1ccnc(OC2CCCC2)c1,
COCCC(=O)N1CCC(N)CC1,GLP1.pdb,COCCC(=O)N1CCC(N)CC1,
CC(C)(CN)c1cc(C(F)(F)F)ccn1,GLP1.pdb,CC(C)(CN)c1cc(C(F)(F)F)ccn1,
Cc1ccc(S(=O)(=O)CC(C)N)cc1,GLP1.pdb,Cc1ccc(S(=O)(=O)CC(C)N)cc1,
Cc1cc(Br)ccc1CN,GLP1.pdb,Cc1cc(Br)ccc1CN,
Cc1cc(C)cc(OCCN)c1,GLP1.pdb,Cc1cc(C)cc(OCCN)c1,
COC(CN)C1CCCOC1,GLP1.pdb,COC(CN)C1CCCOC1,
NC1CC2(CC2)C1,GLP1.pdb,NC1CC2(CC2)C1,
CCC(N)c1cccc2ccccc12,GLP1.pdb,CCC(N)c1cccc2ccccc12,
Cc1cccc(C)c1N(C(=O)CN)C(C)C,GLP1.pdb,Cc1cccc(C)c1N(C(=O)CN)C(C)C,
NC1CCCOc2c(Cl)cccc21,GLP1.pdb,NC1CCCOc2c(Cl)cccc21,
NCC1(c2ccc(F)cn2)CC1,GLP1.pdb,NCC1(c2ccc(F)cn2)CC1,
NCc1nc(C2CC2)cs1,GLP1.pdb,NCc1nc(C2CC2)cs1,
CN1CCC(N2CCC(N)C2=O)CC1,GLP1.pdb,CN1CCC(N2CCC(N)C2=O)CC1,
NCC1CCc2cc(Br)ccc21,GLP1.pdb,NCC1CCc2cc(Br)ccc21,
CC(C)Cn1c(CCN)nc2ccccc21,GLP1.pdb,CC(C)Cn1c(CCN)nc2ccccc21,
CC(C)=CCCN,GLP1.pdb,CC(C)=CCCN,
NCCCOC1CCCCC1,GLP1.pdb,NCCCOC1CCCCC1,
COc1ccc2c(c1)[C@H](N)CCC2,GLP1.pdb,COc1ccc2c(c1)[C@H](N)CCC2,
CCc1ccc(CCN)nc1,GLP1.pdb,CCc1ccc(CCN)nc1,
NC[C@@H]1[C@@H](c2ccccc2)C1(F)F,GLP1.pdb,NC[C@@H]1[C@@H](c2ccccc2)C1(F)F,
NCc1cccc(C(=O)N2CCOCC2)c1,GLP1.pdb,NCc1cccc(C(=O)N2CCOCC2)c1,
CC(C)C1(CN)CCCC1,GLP1.pdb,CC(C)C1(CN)CCCC1,
CC(C)(C)OC(=O)C1CC2(CC(N)C2)C1,GLP1.pdb,CC(C)(C)OC(=O)C1CC2(CC(N)C2)C1,
CC(N)c1nnnn1-c1ccccc1,GLP1.pdb,CC(N)c1nnnn1-c1ccccc1,
NCCc1c[nH]c2ccc(O)cc12,GLP1.pdb,NCCc1c[nH]c2ccc(O)cc12,
C[C@@H]1C[C@H](N)C[C@H](C)N1C(=O)OC(C)(C)C,GLP1.pdb,C[C@@H]1C[C@H](N)C[C@H](C)N1C(=O)OC(C)(C)C,
CC(C)(C)OC(=O)N1CCC1CN,GLP1.pdb,CC(C)(C)OC(=O)N1CCC1CN,
NC1CCOC(C2CC2)C1,GLP1.pdb,NC1CCOC(C2CC2)C1,
CCCc1ccc(C(N)c2cccs2)cc1,GLP1.pdb,CCCc1ccc(C(N)c2cccs2)cc1,
NCc1cccc(NC(=O)c2ccccn2)c1,GLP1.pdb,NCc1cccc(NC(=O)c2ccccn2)c1,
Cc1ccc(CN)c(-n2cc(Cl)cn2)n1,GLP1.pdb,Cc1ccc(CN)c(-n2cc(Cl)cn2)n1,
Cn1ccnc1CN1CCCC(N)C1=O,GLP1.pdb,Cn1ccnc1CN1CCCC(N)C1=O,
Cc1ccc(CCN)c(C)c1,GLP1.pdb,Cc1ccc(CCN)c(C)c1,
COc1ccc2ccnc(C(C)N)c2c1,GLP1.pdb,COc1ccc2ccnc(C(C)N)c2c1,
CCN1CCCC(N)C1=O,GLP1.pdb,CCN1CCCC(N)C1=O,
CC(C)CCOCCN,GLP1.pdb,CC(C)CCOCCN,
CC(C)c1nnc2n1CC(N)CC2,GLP1.pdb,CC(C)c1nnc2n1CC(N)CC2,
COc1cc(CN)ccc1OCC(F)(F)F,GLP1.pdb,COc1cc(CN)ccc1OCC(F)(F)F,
CCOC(=O)NC(CN)C1CC1,GLP1.pdb,CCOC(=O)NC(CN)C1CC1,
CCOc1cc(CCCN)ccc1OC,GLP1.pdb,CCOc1cc(CCCN)ccc1OC,
NCC(F)C(F)(F)F,GLP1.pdb,NCC(F)C(F)(F)F,
Cn1cc([C@@H]2NC(=O)CC[C@H]2N)cn1,GLP1.pdb,Cn1cc([C@@H]2NC(=O)CC[C@H]2N)cn1,
CC1(C)SCCC1CN,GLP1.pdb,CC1(C)SCCC1CN,
CC(C)OCc1nnc(C(C)N)s1,GLP1.pdb,CC(C)OCc1nnc(C(C)N)s1,
CCn1ncc2c1CCC(N)C2,GLP1.pdb,CCn1ncc2c1CCC(N)C2,
COC1(OC)CCC12CC(CN)C2,GLP1.pdb,COC1(OC)CCC12CC(CN)C2,
NCc1nc(C(N)=O)cs1,GLP1.pdb,NCc1nc(C(N)=O)cs1,
NCC1(CO)CC2(CC2)C1,GLP1.pdb,NCC1(CO)CC2(CC2)C1,
NCc1cccc(NC(=O)NC2CC2)c1,GLP1.pdb,NCc1cccc(NC(=O)NC2CC2)c1,
CC(C)(C)OC(=O)N1CCCC(N)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CCCC(N)C1,
Cc1ccc(C(F)CN)cc1C,GLP1.pdb,Cc1ccc(C(F)CN)cc1C,
CC[C@H](N)c1ccc(F)cc1,GLP1.pdb,CC[C@H](N)c1ccc(F)cc1,
C[C@H](N)c1cccc(C#N)c1,GLP1.pdb,C[C@H](N)c1cccc(C#N)c1,
NC(=O)C1CC2(CC(N)C2)C1,GLP1.pdb,NC(=O)C1CC2(CC(N)C2)C1,
Cc1nc2ccccc2n1CCN,GLP1.pdb,Cc1nc2ccccc2n1CCN,
CC(C)(C)OC(=O)C1(CN)CCCC1,GLP1.pdb,CC(C)(C)OC(=O)C1(CN)CCCC1,
C[C@H](N)c1cccc(OC(F)(F)F)c1,GLP1.pdb,C[C@H](N)c1cccc(OC(F)(F)F)c1,
NCc1ccc(Cl)cc1,GLP1.pdb,NCc1ccc(Cl)cc1,
Cc1cccnc1C(N)C(C)(C)C,GLP1.pdb,Cc1cccnc1C(N)C(C)(C)C,
N[C@@H]1CCO[C@@H](c2ccccc2)C1,GLP1.pdb,N[C@@H]1CCO[C@@H](c2ccccc2)C1,
CCC12COC(CN)(C1)C2,GLP1.pdb,CCC12COC(CN)(C1)C2,
NCC12CC3CC(CC(C3)O1)C2,GLP1.pdb,NCC12CC3CC(CC(C3)O1)C2,
CC(C)(C)OC(=O)N1CCOCC(F)(CN)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CCOCC(F)(CN)C1,
Cc1nc(F)ccc1CN,GLP1.pdb,Cc1nc(F)ccc1CN,
NCCCC(F)(F)C(F)(F)F,GLP1.pdb,NCCCC(F)(F)C(F)(F)F,
CCS(=O)(=O)c1ccccc1CCN,GLP1.pdb,CCS(=O)(=O)c1ccccc1CCN,
CC1(CN)CN(C(=O)OC(C)(C)C)C1,GLP1.pdb,CC1(CN)CN(C(=O)OC(C)(C)C)C1,
CC(F)(F)[C@@H]1C[C@H]1N,GLP1.pdb,CC(F)(F)[C@@H]1C[C@H]1N,
N#Cc1cccc(CN)c1F,GLP1.pdb,N#Cc1cccc(CN)c1F,
CN(C)CC(=O)Nc1cccc(CN)c1,GLP1.pdb,CN(C)CC(=O)Nc1cccc(CN)c1,
CCOC1CC(N)C12CCCC2,GLP1.pdb,CCOC1CC(N)C12CCCC2,
COC(=O)c1ccoc1CN,GLP1.pdb,COC(=O)c1ccoc1CN,
COC(=O)c1cnc(N2CC(N)C2)nc1,GLP1.pdb,COC(=O)c1cnc(N2CC(N)C2)nc1,
NC[C@H]1CCCCN1Cc1ccccc1,GLP1.pdb,NC[C@H]1CCCCN1Cc1ccccc1,
N[C@@H]1C[C@@H](c2ccccc2)Oc2ccccc21,GLP1.pdb,N[C@@H]1C[C@@H](c2ccccc2)Oc2ccccc21,
Cc1nc2c(s1)C(N)CCC2,GLP1.pdb,Cc1nc2c(s1)C(N)CCC2,
CC(C)(CN)c1ccccc1,GLP1.pdb,CC(C)(CN)c1ccccc1,
CC1(C)CCC(N)Cc2ccccc21,GLP1.pdb,CC1(C)CCC(N)Cc2ccccc21,
NC[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@H]12,GLP1.pdb,NC[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@H]12,
CS(=O)(=O)C1(CN)CCCCC1,GLP1.pdb,CS(=O)(=O)C1(CN)CCCCC1,
NC1CCN(c2cccnc2)CC1,GLP1.pdb,NC1CCN(c2cccnc2)CC1,
C[C@@H](N)COC(C)(C)C,GLP1.pdb,C[C@@H](N)COC(C)(C)C,
CC(C)(C)OC(=O)Nc1ccc2c(c1)CCCC2N,GLP1.pdb,CC(C)(C)OC(=O)Nc1ccc2c(c1)CCCC2N,
CSC(C)CN,GLP1.pdb,CSC(C)CN,
NC1c2ccccc2CC12CCCCC2,GLP1.pdb,NC1c2ccccc2CC12CCCCC2,
NCc1cc2ccccc2[nH]c1=O,GLP1.pdb,NCc1cc2ccccc2[nH]c1=O,
CC(CN)Oc1ccccc1F,GLP1.pdb,CC(CN)Oc1ccccc1F,
NCCc1ccc(Cl)s1,GLP1.pdb,NCCc1ccc(Cl)s1,
C[C@H](N)c1ccccc1[N+](=O)[O-],GLP1.pdb,C[C@H](N)c1ccccc1[N+](=O)[O-],
COC[C@@H](N)c1ccccn1,GLP1.pdb,COC[C@@H](N)c1ccccn1,
Cc1cc(Br)cc2cc(CN)oc12,GLP1.pdb,Cc1cc(Br)cc2cc(CN)oc12,
NCCc1c(F)cncc1F,GLP1.pdb,NCCc1c(F)cncc1F,
NCc1ccc(Oc2ccc([N+](=O)[O-])cc2Cl)c(F)c1,GLP1.pdb,NCc1ccc(Oc2ccc([N+](=O)[O-])cc2Cl)c(F)c1,
CS(=O)(=O)CCCCCN,GLP1.pdb,CS(=O)(=O)CCCCCN,
CCCc1nc(C(N)c2ccccc2)no1,GLP1.pdb,CCCc1nc(C(N)c2ccccc2)no1,
CC(C)(C)OC(=O)N1CC(N)CCC1(C)C,GLP1.pdb,CC(C)(C)OC(=O)N1CC(N)CCC1(C)C,
NCCS(=O)(=O)c1ccc(Cl)cc1,GLP1.pdb,NCCS(=O)(=O)c1ccc(Cl)cc1,
NCCOc1ccc(S(=O)(=O)C(F)(F)F)cc1,GLP1.pdb,NCCOc1ccc(S(=O)(=O)C(F)(F)F)cc1,
N[C@@H]1C[C@H]1c1ccc(Br)c(F)c1,GLP1.pdb,N[C@@H]1C[C@H]1c1ccc(Br)c(F)c1,
NC[C@@H]1C[C@H]1c1cccc(Cl)c1Cl,GLP1.pdb,NC[C@@H]1C[C@H]1c1cccc(Cl)c1Cl,
COc1cccc(Cl)c1CN,GLP1.pdb,COc1cccc(Cl)c1CN,
Cc1sc(CN)nc1-c1ccc(Cl)cc1,GLP1.pdb,Cc1sc(CN)nc1-c1ccc(Cl)cc1,
NCc1ccc(N2CCNC(=O)C2)c(F)c1,GLP1.pdb,NCc1ccc(N2CCNC(=O)C2)c(F)c1,
NCc1cccc(-c2ccncc2)c1,GLP1.pdb,NCc1cccc(-c2ccncc2)c1,
CC(N)c1ncccc1Cl,GLP1.pdb,CC(N)c1ncccc1Cl,
CC(C)(C)OC(=O)N1CC([C@@H]2C[C@H]2N)C1,GLP1.pdb,CC(C)(C)OC(=O)N1CC([C@@H]2C[C@H]2N)C1,
Cc1noc(C)c1S(=O)(=O)N1CCC(N)CC1,GLP1.pdb,Cc1noc(C)c1S(=O)(=O)N1CCC(N)CC1,
CC(C)(C)OC(=O)N1CCC1(C)CCN,GLP1.pdb,CC(C)(C)OC(=O)N1CCC1(C)CCN,
NCc1cc(Br)nc(Br)c1,GLP1.pdb,NCc1cc(Br)nc(Br)c1,
CNC(=O)NCCCN,GLP1.pdb,CNC(=O)NCCCN,
CC1CN(S(C)(=O)=O)CCC1N,GLP1.pdb,CC1CN(S(C)(=O)=O)CCC1N,
NCC1(c2ccc3c(c2)OCCO3)CCCC1,GLP1.pdb,NCC1(c2ccc3c(c2)OCCO3)CCCC1,
NCc1cc(C(F)(F)F)co1,GLP1.pdb,NCc1cc(C(F)(F)F)co1,
CCCCn1c(CCN)nc2ccccc21,GLP1.pdb,CCCCn1c(CCN)nc2ccccc21,
Cc1cc(Br)cc(C)c1CCN,GLP1.pdb,Cc1cc(Br)cc(C)c1CCN,
NCc1ccc(N2CCN(c3ncccn3)CC2)c(F)c1,GLP1.pdb,NCc1ccc(N2CCN(c3ncccn3)CC2)c(F)c1,
CC(C)(C)OC(=O)NCC1CC(CN)CO1,GLP1.pdb,CC(C)(C)OC(=O)NCC1CC(CN)CO1,
NCc1cc(Br)c2c(c1)OCCO2,GLP1.pdb,NCc1cc(Br)c2c(c1)OCCO2,
CC(C)c1nc(C(C)N)cs1,GLP1.pdb,CC(C)c1nc(C(C)N)cs1,
NCc1cn(-c2ccccc2)nc1-c1ccncc1,GLP1.pdb,NCc1cn(-c2ccccc2)nc1-c1ccncc1,
CC(N)Cc1ccsc1,GLP1.pdb,CC(N)Cc1ccsc1,
CC1CN(Cc2cccc(CN)c2)CCO1,GLP1.pdb,CC1CN(Cc2cccc(CN)c2)CCO1,
NCc1cnc2ccsc2c1,GLP1.pdb,NCc1cnc2ccsc2c1,
NCCNS(=O)(=O)c1ccc(Br)cc1,GLP1.pdb,NCCNS(=O)(=O)c1ccc(Br)cc1,
NCCc1c[nH]c2ccc([N+](=O)[O-])cc12,GLP1.pdb,NCCc1c[nH]c2ccc([N+](=O)[O-])cc12,
CC1(CCN)CCC1,GLP1.pdb,CC1(CCN)CCC1,
CCC(N)C(C)c1ccccc1,GLP1.pdb,CCC(N)C(C)c1ccccc1,
Cc1ccc(-c2nc(CCN)co2)cc1,GLP1.pdb,Cc1ccc(-c2nc(CCN)co2)cc1,
NC[C@H]1C[C@@H](c2ccccc2)C1,GLP1.pdb,NC[C@H]1C[C@@H](c2ccccc2)C1,
NCC1CCC(=O)NC1,GLP1.pdb,NCC1CCC(=O)NC1,
CC(C)(C)OC(=O)NC(CN)C1CCC1,GLP1.pdb,CC(C)(C)OC(=O)NC(CN)C1CCC1,
C[C@H](N)c1ccc2ccccc2c1,GLP1.pdb,C[C@H](N)c1ccc2ccccc2c1,
CC(N)c1cc(F)ccc1N1CCC(O)CC1,GLP1.pdb,CC(N)c1cc(F)ccc1N1CCC(O)CC1,
COCC(N)c1cccc(Br)c1,GLP1.pdb,COCC(N)c1cccc(Br)c1,
NCc1sccc1Cl,GLP1.pdb,NCc1sccc1Cl,
CC1CCN(c2ccc(CN)cn2)CC1,GLP1.pdb,CC1CCN(c2ccc(CN)cn2)CC1,
COc1ccc(C(N)C2CC2)cc1Cl,GLP1.pdb,COc1ccc(C(N)C2CC2)cc1Cl,
NCc1cc2c(cc1OC(F)F)OCO2,GLP1.pdb,NCc1cc2c(cc1OC(F)F)OCO2,
CC(C)(C)OC(=O)NCCC1CC(N)C1,GLP1.pdb,CC(C)(C)OC(=O)NCCC1CC(N)C1,
CN(C)S(=O)(=O)N1CCC(CN)CC1,GLP1.pdb,CN(C)S(=O)(=O)N1CCC(CN)CC1,
NC1CC2(C1)CC2F,GLP1.pdb,NC1CC2(C1)CC2F,
NCc1ccc(S(N)(=O)=O)s1,GLP1.pdb,NCc1ccc(S(N)(=O)=O)s1,
Cc1sc(CN)nc1-c1ccccc1,GLP1.pdb,Cc1sc(CN)nc1-c1ccccc1,
