complex_name,protein_path,ligand_description,protein_sequence
CSc1ccc(C(=O)NCC(=O)O)cc1[N+](=O)[O-],GLP1.pdb,CSc1ccc(C(=O)NCC(=O)O)cc1[N+](=O)[O-],
SCCOc1ccccc1,GLP1.pdb,SCCOc1ccccc1,
Fc1ccccc1SCCCl,GLP1.pdb,Fc1ccccc1SCCCl,
Fc1ccc(SCCCl)cc1,GLP1.pdb,Fc1ccc(SCCCl)cc1,
O=C(O)c1ccccc1OCc1ccccc1Br,GLP1.pdb,O=C(O)c1ccccc1OCc1ccccc1Br,
BrCc1ccccc1Br,GLP1.pdb,BrCc1ccccc1Br,
CNCCOc1ccc(Br)cc1,GLP1.pdb,CNCCOc1ccc(Br)cc1,
CCc1cc2c(C)cc(=O)oc2cc1O,GLP1.pdb,CCc1cc2c(C)cc(=O)oc2cc1O,
CCCOc1c(Cl)cc(C=O)cc1OCC,GLP1.pdb,CCCOc1c(Cl)cc(C=O)cc1OCC,
CC(C)=CC(=O)Nc1scc(-c2ccccc2)c1C(=O)O,GLP1.pdb,CC(C)=CC(=O)Nc1scc(-c2ccccc2)c1C(=O)O,
O=C(O)c1ccc(CNC2=NS(=O)(=O)c3ccccc32)cc1,GLP1.pdb,O=C(O)c1ccc(CNC2=NS(=O)(=O)c3ccccc32)cc1,
O=c1c2c(-c3cccs3)csc2nc(S)n1-c1ccccc1,GLP1.pdb,O=c1c2c(-c3cccs3)csc2nc(S)n1-c1ccccc1,
CC(C)NCC(N)=O,GLP1.pdb,CC(C)NCC(N)=O,
CCn1c(S)nc2scc(-c3cccs3)c2c1=O,GLP1.pdb,CCn1c(S)nc2scc(-c3cccs3)c2c1=O,
COc1ccc(S(=O)(=O)NCCC(=O)O)cc1[N+](=O)[O-],GLP1.pdb,COc1ccc(S(=O)(=O)NCCC(=O)O)cc1[N+](=O)[O-],
Cc1cccc(NC(=O)CNCC2CCCO2)c1C,GLP1.pdb,Cc1cccc(NC(=O)CNCC2CCCO2)c1C,
CC(C)NCC(=O)Nc1ccc(F)cc1,GLP1.pdb,CC(C)NCC(=O)Nc1ccc(F)cc1,
O=S(=O)(c1cccc(CCl)c1)N1CCOCC1,GLP1.pdb,O=S(=O)(c1cccc(CCl)c1)N1CCOCC1,
CCc1ccccc1NC(=O)CCl,GLP1.pdb,CCc1ccccc1NC(=O)CCl,
NC(=S)c1cccc(Oc2ccccc2)c1,GLP1.pdb,NC(=S)c1cccc(Oc2ccccc2)c1,
CC(=O)c1ccc(S(=O)(=O)N2CCCCC2C(=O)O)cc1,GLP1.pdb,CC(=O)c1ccc(S(=O)(=O)N2CCCCC2C(=O)O)cc1,
NC(=S)c1ccc(F)cc1,GLP1.pdb,NC(=S)c1ccc(F)cc1,
CC(C)c1ccc(C(N)=S)cc1,GLP1.pdb,CC(C)c1ccc(C(N)=S)cc1,
Cc1cc(C)cc(Nc2nnc(SC(C)C(=O)O)s2)c1,GLP1.pdb,Cc1cc(C)cc(Nc2nnc(SC(C)C(=O)O)s2)c1,
CC(C)c1cccc2sc(NCc3ccccc3)nc12,GLP1.pdb,CC(C)c1cccc2sc(NCc3ccccc3)nc12,
COc1ccc2nc(NCc3ccccc3)sc2c1,GLP1.pdb,COc1ccc2nc(NCc3ccccc3)sc2c1,
CN(C)C(CN)c1cccs1,GLP1.pdb,CN(C)C(CN)c1cccs1,
CN(C)C1(CN)CCCC1,GLP1.pdb,CN(C)C1(CN)CCCC1,
COc1ccc(C(CN)N2CCOCC2)cc1OC,GLP1.pdb,COc1ccc(C(CN)N2CCOCC2)cc1OC,
CCCCn1c(N)c(N2CCOCC2)c(=O)[nH]c1=O,GLP1.pdb,CCCCn1c(N)c(N2CCOCC2)c(=O)[nH]c1=O,
CCN1CCN(c2ccc(Cl)cc2N)CC1,GLP1.pdb,CCN1CCN(c2ccc(Cl)cc2N)CC1,
CCN(c1ccccc1)S(=O)(=O)c1ccc(NN)nc1,GLP1.pdb,CCN(c1ccccc1)S(=O)(=O)c1ccc(NN)nc1,
NNC(=O)c1ccc(Br)s1,GLP1.pdb,NNC(=O)c1ccc(Br)s1,
O=S(=O)(CCCl)c1ccc(Cl)cc1,GLP1.pdb,O=S(=O)(CCCl)c1ccc(Cl)cc1,
O=C(O)c1ccc(-c2nc3ccccc3s2)o1,GLP1.pdb,O=C(O)c1ccc(-c2nc3ccccc3s2)o1,
Cc1cc(NN)nc2c(C)cccc12,GLP1.pdb,Cc1cc(NN)nc2c(C)cccc12,
Cc1ccc(Nc2nc(N)nc(CCl)n2)cc1,GLP1.pdb,Cc1ccc(Nc2nc(N)nc(CCl)n2)cc1,
c1coc(COCC2CO2)c1,GLP1.pdb,c1coc(COCC2CO2)c1,
CC(=O)c1ccc(OCC2CO2)cc1,GLP1.pdb,CC(=O)c1ccc(OCC2CO2)cc1,
C1COC(COCC2CO2)C1,GLP1.pdb,C1COC(COCC2CO2)C1,
Brc1ccc(OCC2CO2)cc1,GLP1.pdb,Brc1ccc(OCC2CO2)cc1,
Cc1ccc(OCC2CO2)cc1,GLP1.pdb,Cc1ccc(OCC2CO2)cc1,
Cc1cccc(OCC2CO2)c1,GLP1.pdb,Cc1cccc(OCC2CO2)c1,
Cc1ccccc1OCC1CO1,GLP1.pdb,Cc1ccccc1OCC1CO1,
Cc1cccc(C)c1OCC1CO1,GLP1.pdb,Cc1cccc(C)c1OCC1CO1,
Brc1cccc(OCC2CO2)c1,GLP1.pdb,Brc1cccc(OCC2CO2)c1,
N#Cc1ccc(OCC2CO2)cc1,GLP1.pdb,N#Cc1ccc(OCC2CO2)cc1,
Clc1ccc(OCC2CO2)c(Cl)c1,GLP1.pdb,Clc1ccc(OCC2CO2)c(Cl)c1,
c1ccc2c(OCC3CO3)cccc2c1,GLP1.pdb,c1ccc2c(OCC3CO3)cccc2c1,
O=[N+]([O-])c1cccc(OCC2CO2)c1,GLP1.pdb,O=[N+]([O-])c1cccc(OCC2CO2)c1,
c1ccc(-c2ccc(OCC3CO3)cc2)cc1,GLP1.pdb,c1ccc(-c2ccc(OCC3CO3)cc2)cc1,
c1ccc2cc(OCC3CO3)ccc2c1,GLP1.pdb,c1ccc2cc(OCC3CO3)ccc2c1,
c1ccc(COCC2CO2)cc1,GLP1.pdb,c1ccc(COCC2CO2)cc1,
Fc1ccccc1COCC1CO1,GLP1.pdb,Fc1ccccc1COCC1CO1,
Clc1ccccc1COCC1CO1,GLP1.pdb,Clc1ccccc1COCC1CO1,
Clc1ccc(COCC2CO2)cc1,GLP1.pdb,Clc1ccc(COCC2CO2)cc1,
c1cc2c(cc1COCC1CO1)OCO2,GLP1.pdb,c1cc2c(cc1COCC1CO1)OCO2,
COc1ccc(COCC2CO2)cc1OC,GLP1.pdb,COc1ccc(COCC2CO2)cc1OC,
c1ccc(C(OCC2CO2)c2ccccc2)cc1,GLP1.pdb,c1ccc(C(OCC2CO2)c2ccccc2)cc1,
CCC(=O)c1ccc(OCC2CO2)cc1,GLP1.pdb,CCC(=O)c1ccc(OCC2CO2)cc1,
c1csc(COCC2CO2)c1,GLP1.pdb,c1csc(COCC2CO2)c1,
CC1(C)C2CC=C(COCC3CO3)C1C2,GLP1.pdb,CC1(C)C2CC=C(COCC3CO3)C1C2,
COc1ccc(COCC2CO2)cc1,GLP1.pdb,COc1ccc(COCC2CO2)cc1,
COc1ccccc1COCC1CO1,GLP1.pdb,COc1ccccc1COCC1CO1,
COc1cccc(COCC2CO2)c1,GLP1.pdb,COc1cccc(COCC2CO2)c1,
Cc1ccc(C)c(OCC2CO2)c1C,GLP1.pdb,Cc1ccc(C)c(OCC2CO2)c1C,
CC(OCC1CO1)c1ccc(Cl)cc1,GLP1.pdb,CC(OCC1CO1)c1ccc(Cl)cc1,
CCOc1ccc(OCC2CO2)cc1,GLP1.pdb,CCOc1ccc(OCC2CO2)cc1,
Clc1ccc(Cl)c(OCC2CO2)c1,GLP1.pdb,Clc1ccc(Cl)c(OCC2CO2)c1,
COc1ccc(OCC2CO2)c(C(C)(C)C)c1,GLP1.pdb,COc1ccc(OCC2CO2)c(C(C)(C)C)c1,
CCc1cccc(OCC2CO2)c1,GLP1.pdb,CCc1cccc(OCC2CO2)c1,
Cc1cc(C(C)(C)C)ccc1OCC1CO1,GLP1.pdb,Cc1cc(C(C)(C)C)ccc1OCC1CO1,
c1ccc2c(c1)CCCC2OCC1CO1,GLP1.pdb,c1ccc2c(c1)CCCC2OCC1CO1,
CC(=O)CCc1ccc(OCC2CO2)cc1,GLP1.pdb,CC(=O)CCc1ccc(OCC2CO2)cc1,
CC(C)(c1ccccc1)c1ccc(OCC2CO2)cc1,GLP1.pdb,CC(C)(c1ccccc1)c1ccc(OCC2CO2)cc1,
Clc1cccc(Cl)c1OCC1CO1,GLP1.pdb,Clc1cccc(Cl)c1OCC1CO1,
CC(C)c1ccccc1OCC1CO1,GLP1.pdb,CC(C)c1ccccc1OCC1CO1,
CC(=O)c1cccc(OCC2CO2)c1,GLP1.pdb,CC(=O)c1cccc(OCC2CO2)c1,
COC(=O)c1ccc(OCC2CO2)c(OC)c1,GLP1.pdb,COC(=O)c1ccc(OCC2CO2)c(OC)c1,
Cc1ccc(C(OCC2CO2)c2ccccc2)cc1,GLP1.pdb,Cc1ccc(C(OCC2CO2)c2ccccc2)cc1,
Cc1cc(OCC2CO2)c(C(C)C)cc1Cl,GLP1.pdb,Cc1cc(OCC2CO2)c(C(C)C)cc1Cl,
CCOC(=O)c1cccc(OCC2CO2)c1,GLP1.pdb,CCOC(=O)c1cccc(OCC2CO2)c1,
Cc1ccccc1C(OCC1CO1)c1ccccc1,GLP1.pdb,Cc1ccccc1C(OCC1CO1)c1ccccc1,
COc1cc(C(C)=O)ccc1OCC1CO1,GLP1.pdb,COc1cc(C(C)=O)ccc1OCC1CO1,
CC=Cc1ccc(OCC2CO2)c(OC)c1,GLP1.pdb,CC=Cc1ccc(OCC2CO2)c(OC)c1,
Fc1ccc(C(OCC2CO2)c2ccc(F)cc2)cc1,GLP1.pdb,Fc1ccc(C(OCC2CO2)c2ccc(F)cc2)cc1,
O=S(=O)(CCCl)c1ccccc1,GLP1.pdb,O=S(=O)(CCCl)c1ccccc1,
COc1cccc(NC(=O)C(Cl)C(=O)c2ccccc2)c1,GLP1.pdb,COc1cccc(NC(=O)C(Cl)C(=O)c2ccccc2)c1,
O=C(Nc1ccccc1)C(Cl)C(=O)c1ccccc1,GLP1.pdb,O=C(Nc1ccccc1)C(Cl)C(=O)c1ccccc1,
O=C(Nc1ccc2c(c1)OCO2)C(Cl)C(=O)c1ccccc1,GLP1.pdb,O=C(Nc1ccc2c(c1)OCO2)C(Cl)C(=O)c1ccccc1,
FC(F)(F)c1cc(S)ccc1Cl,GLP1.pdb,FC(F)(F)c1cc(S)ccc1Cl,
Oc1ccc(C2SCCS2)cc1,GLP1.pdb,Oc1ccc(C2SCCS2)cc1,
O=C(O)c1ccc(C2SCCS2)cc1,GLP1.pdb,O=C(O)c1ccc(C2SCCS2)cc1,
O=c1[nH]cnc2scc(-c3ccc(Br)cc3)c12,GLP1.pdb,O=c1[nH]cnc2scc(-c3ccc(Br)cc3)c12,
Clc1ncnc2scc(-c3ccc(Br)cc3)c12,GLP1.pdb,Clc1ncnc2scc(-c3ccc(Br)cc3)c12,
COc1cccc(CN(C)C(=O)CCl)c1,GLP1.pdb,COc1cccc(CN(C)C(=O)CCl)c1,
CCOc1ccc(CN(C)C(=O)CCl)cc1,GLP1.pdb,CCOc1ccc(CN(C)C(=O)CCl)cc1,
CN(Cc1ccccc1Br)C(=O)CCl,GLP1.pdb,CN(Cc1ccccc1Br)C(=O)CCl,
CN(Cc1cccc(F)c1)C(=O)CCl,GLP1.pdb,CN(Cc1cccc(F)c1)C(=O)CCl,
Cc1ccccc1CN(C)C(=O)CCl,GLP1.pdb,Cc1ccccc1CN(C)C(=O)CCl,
CN(Cc1ccc(OC(F)F)cc1)C(=O)CCl,GLP1.pdb,CN(Cc1ccc(OC(F)F)cc1)C(=O)CCl,
Cc1ccc(CN(C)C(=O)CCl)cc1,GLP1.pdb,Cc1ccc(CN(C)C(=O)CCl)cc1,
CN(Cc1ccc(Br)cc1)C(=O)CCl,GLP1.pdb,CN(Cc1ccc(Br)cc1)C(=O)CCl,
CN(Cc1ccc(Cl)cc1)C(=O)CCl,GLP1.pdb,CN(Cc1ccc(Cl)cc1)C(=O)CCl,
COc1ccc(CN(C)C(=O)CCl)cc1OC,GLP1.pdb,COc1ccc(CN(C)C(=O)CCl)cc1OC,
COc1cccc(CN(C)C(=O)CCl)c1OC,GLP1.pdb,COc1cccc(CN(C)C(=O)CCl)c1OC,
CN(Cc1c(F)cccc1Cl)C(=O)CCl,GLP1.pdb,CN(Cc1c(F)cccc1Cl)C(=O)CCl,
CN(Cc1ccc(F)cc1)C(=O)CCl,GLP1.pdb,CN(Cc1ccc(F)cc1)C(=O)CCl,
CN(Cc1cccs1)C(=O)CCl,GLP1.pdb,CN(Cc1cccs1)C(=O)CCl,
CN(Cc1ccco1)C(=O)CCl,GLP1.pdb,CN(Cc1ccco1)C(=O)CCl,
CSCCC(=O)O,GLP1.pdb,CSCCC(=O)O,
CC(C)(C)SCC(=O)O,GLP1.pdb,CC(C)(C)SCC(=O)O,
O=C(CBr)c1ccc(S(=O)(=O)N2CCOCC2)cc1,GLP1.pdb,O=C(CBr)c1ccc(S(=O)(=O)N2CCOCC2)cc1,
CCN(CC)S(=O)(=O)c1ccc(C(=O)CBr)cc1,GLP1.pdb,CCN(CC)S(=O)(=O)c1ccc(C(=O)CBr)cc1,
CN(C)S(=O)(=O)c1ccc(C(=O)CBr)cc1,GLP1.pdb,CN(C)S(=O)(=O)c1ccc(C(=O)CBr)cc1,
COc1cc(C2SCCS2)ccc1O,GLP1.pdb,COc1cc(C2SCCS2)ccc1O,
Cc1noc(C)c1COc1cc2ccccc2cc1C(=O)O,GLP1.pdb,Cc1noc(C)c1COc1cc2ccccc2cc1C(=O)O,
CS(=O)(=O)c1ccc(C(=O)O)cc1,GLP1.pdb,CS(=O)(=O)c1ccc(C(=O)O)cc1,
SC(c1ccccc1)c1ccc(Cl)cc1,GLP1.pdb,SC(c1ccccc1)c1ccc(Cl)cc1,
O=C(O)CSC(c1ccccc1)c1ccc(Cl)cc1,GLP1.pdb,O=C(O)CSC(c1ccccc1)c1ccc(Cl)cc1,
Cc1ccc(Sc2ccc(NC(=O)CCl)cc2)cc1C,GLP1.pdb,Cc1ccc(Sc2ccc(NC(=O)CCl)cc2)cc1C,
O=C(CCl)Nc1ccc(Sc2ccc(Br)cc2)cc1,GLP1.pdb,O=C(CCl)Nc1ccc(Sc2ccc(Br)cc2)cc1,
Cc1ccc(C)c(Sc2ccc(NC(=O)CCl)cc2)c1,GLP1.pdb,Cc1ccc(C)c(Sc2ccc(NC(=O)CCl)cc2)c1,
Cc1ccc(Sc2ccc(NC(=O)CCl)cc2)c(C)c1,GLP1.pdb,Cc1ccc(Sc2ccc(NC(=O)CCl)cc2)c(C)c1,
Cc1cccc(Oc2ccc(NC(=O)CCl)cc2)c1,GLP1.pdb,Cc1cccc(Oc2ccc(NC(=O)CCl)cc2)c1,
Cc1ccc(Oc2ccc(NC(=O)CCl)cc2)cc1,GLP1.pdb,Cc1ccc(Oc2ccc(NC(=O)CCl)cc2)cc1,
O=C(CCl)Nc1ccc(Oc2ccc(Br)cc2)cc1,GLP1.pdb,O=C(CCl)Nc1ccc(Oc2ccc(Br)cc2)cc1,
CSCc1ccc(C(=O)O)cc1,GLP1.pdb,CSCc1ccc(C(=O)O)cc1,
CS(=O)(=O)Cc1ccc(C(=O)O)cc1,GLP1.pdb,CS(=O)(=O)Cc1ccc(C(=O)O)cc1,
CSCCCl,GLP1.pdb,CSCCCl,
BrCc1cccc(Br)c1,GLP1.pdb,BrCc1cccc(Br)c1,
COCCNCC(=O)Nc1ccccc1C(F)(F)F,GLP1.pdb,COCCNCC(=O)Nc1ccccc1C(F)(F)F,
Nc1nc(-c2ccc3c(c2)OCO3)cs1,GLP1.pdb,Nc1nc(-c2ccc3c(c2)OCO3)cs1,
Cc1cc(C(=O)CCl)c(C)n1C1CC1,GLP1.pdb,Cc1cc(C(=O)CCl)c(C)n1C1CC1,
CC(C)CCn1c(S)nnc1-c1cc(-c2ccccc2)nc2ccccc12,GLP1.pdb,CC(C)CCn1c(S)nnc1-c1cc(-c2ccccc2)nc2ccccc12,
ClCc1cnc(-c2ccccc2)s1,GLP1.pdb,ClCc1cnc(-c2ccccc2)s1,
CCn1c(S)nnc1-c1cc(-c2ccccc2)nc2ccccc12,GLP1.pdb,CCn1c(S)nnc1-c1cc(-c2ccccc2)nc2ccccc12,
O=C(CCl)N(C1CCCCC1)C1CCS(=O)(=O)C1,GLP1.pdb,O=C(CCl)N(C1CCCCC1)C1CCS(=O)(=O)C1,
N#Cc1ccc(F)cc1,GLP1.pdb,N#Cc1ccc(F)cc1,
Cc1cccc(NC(=O)CC(N)=S)c1,GLP1.pdb,Cc1cccc(NC(=O)CC(N)=S)c1,
CCC(C)c1ccc2nc(NCc3ccccc3)sc2c1,GLP1.pdb,CCC(C)c1ccc2nc(NCc3ccccc3)sc2c1,
CC1(N)CCS(=O)(=O)C1,GLP1.pdb,CC1(N)CCS(=O)(=O)C1,
Cc1cccc(-c2cc(N)n(-c3ccccc3)n2)c1,GLP1.pdb,Cc1cccc(-c2cc(N)n(-c3ccccc3)n2)c1,
Cc1ccccc1OCc1nnc(SCC(=O)O)n1-c1ccccc1,GLP1.pdb,Cc1ccccc1OCc1nnc(SCC(=O)O)n1-c1ccccc1,
Cc1cc(C)c2sc(NCc3ccccc3)nc2c1,GLP1.pdb,Cc1cc(C)c2sc(NCc3ccccc3)nc2c1,
CCCOc1ccc(C(C)=O)c(OCCC)c1,GLP1.pdb,CCCOc1ccc(C(C)=O)c(OCCC)c1,
O=C(O)c1cccc(-n2cnnn2)c1,GLP1.pdb,O=C(O)c1cccc(-n2cnnn2)c1,
CC(C)(C)c1cc(N)on1,GLP1.pdb,CC(C)(C)c1cc(N)on1,
Nc1cc2c(cc1Br)OCCO2,GLP1.pdb,Nc1cc2c(cc1Br)OCCO2,
CCn1c(=O)c(=O)[nH]c2cc(C(=O)O)ccc21,GLP1.pdb,CCn1c(=O)c(=O)[nH]c2cc(C(=O)O)ccc21,
CCCNCc1ccc(OCC)c(OCC)c1,GLP1.pdb,CCCNCc1ccc(OCC)c(OCC)c1,
COc1cc(C=O)ccc1OCC(=O)O,GLP1.pdb,COc1cc(C=O)ccc1OCC(=O)O,
CCCOc1ccccc1O,GLP1.pdb,CCCOc1ccccc1O,
CC1CCCN(S(=O)(=O)c2cccc(C(=O)O)c2)C1,GLP1.pdb,CC1CCCN(S(=O)(=O)c2cccc(C(=O)O)c2)C1,
CC(C)N(C)S(=O)(=O)c1cccc(C(=O)O)c1,GLP1.pdb,CC(C)N(C)S(=O)(=O)c1cccc(C(=O)O)c1,
CC(C)NS(=O)(=O)c1cccc(C(=O)O)c1,GLP1.pdb,CC(C)NS(=O)(=O)c1cccc(C(=O)O)c1,
NCCOc1ccccc1,GLP1.pdb,NCCOc1ccccc1,
Oc1ccc(-c2nc3ccccc3s2)cc1,GLP1.pdb,Oc1ccc(-c2nc3ccccc3s2)cc1,
CN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)CCl,GLP1.pdb,CN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)CCl,
O=C(O)C(=Cc1ccco1)n1nnnc1-c1ccccc1,GLP1.pdb,O=C(O)C(=Cc1ccco1)n1nnnc1-c1ccccc1,
Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3C(=O)O)CC2)cc1,GLP1.pdb,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3C(=O)O)CC2)cc1,
Cc1sc2nc(S)n(Cc3ccccc3)c(=O)c2c1-c1cccc(Cl)c1,GLP1.pdb,Cc1sc2nc(S)n(Cc3ccccc3)c(=O)c2c1-c1cccc(Cl)c1,
CCc1onc(C)c1C(=O)O,GLP1.pdb,CCc1onc(C)c1C(=O)O,
O=S(=O)(CCCl)c1cc(Cl)ccc1Cl,GLP1.pdb,O=S(=O)(CCCl)c1cc(Cl)ccc1Cl,
O=S(=O)(CCCl)c1ccc(Br)cc1,GLP1.pdb,O=S(=O)(CCCl)c1ccc(Br)cc1,
CC(Nc1cccc(C(F)(F)F)c1)C1CC1,GLP1.pdb,CC(Nc1cccc(C(F)(F)F)c1)C1CC1,
CCOC(=O)C1=C(CCl)NC(=O)NC1c1ccc(OC)cc1,GLP1.pdb,CCOC(=O)C1=C(CCl)NC(=O)NC1c1ccc(OC)cc1,
O=C(CCl)NCc1cc([N+](=O)[O-])ccc1O,GLP1.pdb,O=C(CCl)NCc1cc([N+](=O)[O-])ccc1O,
CC(=O)c1cc2ccccc2oc1=O,GLP1.pdb,CC(=O)c1cc2ccccc2oc1=O,
CC(=O)c1c(C)cc(C)c(CCl)c1C,GLP1.pdb,CC(=O)c1c(C)cc(C)c(CCl)c1C,
Cc1noc(C)c1C=O,GLP1.pdb,Cc1noc(C)c1C=O,
CC(=O)c1oc2ccccc2c1C,GLP1.pdb,CC(=O)c1oc2ccccc2c1C,
Clc1cccc(Cl)c1Cc1nc2ccccc2[nH]1,GLP1.pdb,Clc1cccc(Cl)c1Cc1nc2ccccc2[nH]1,
CCCCn1nc(C(=O)O)ccc1=O,GLP1.pdb,CCCCn1nc(C(=O)O)ccc1=O,
Nc1cc(Cl)ccc1Sc1ccc(F)cc1,GLP1.pdb,Nc1cc(Cl)ccc1Sc1ccc(F)cc1,
Nn1c(S)nnc1-c1cccc(F)c1,GLP1.pdb,Nn1c(S)nnc1-c1cccc(F)c1,
Fc1ccccc1-c1nnc(S)[nH]1,GLP1.pdb,Fc1ccccc1-c1nnc(S)[nH]1,
CCCn1c(S)nc2sc3c(c2c1=O)CCC(C(C)(C)C)C3,GLP1.pdb,CCCn1c(S)nc2sc3c(c2c1=O)CCC(C(C)(C)C)C3,
CCC(c1nnc(S)n1C1CCCCC1)N(C)C,GLP1.pdb,CCC(c1nnc(S)n1C1CCCCC1)N(C)C,
COc1ccc(C2=NCC(CBr)S2)cc1,GLP1.pdb,COc1ccc(C2=NCC(CBr)S2)cc1,
Cc1noc(C)c1COc1ccc(CC(=O)O)cc1,GLP1.pdb,Cc1noc(C)c1COc1ccc(CC(=O)O)cc1,
CN(c1ccccc1)S(=O)(=O)c1ccccc1C(=O)O,GLP1.pdb,CN(c1ccccc1)S(=O)(=O)c1ccccc1C(=O)O,
N#CCc1csc(-c2ccccc2)n1,GLP1.pdb,N#CCc1csc(-c2ccccc2)n1,
Cc1cccc(COc2ccccc2C(=O)O)c1,GLP1.pdb,Cc1cccc(COc2ccccc2C(=O)O)c1,
Nc1ccccc1C(=O)Nc1ccc(OC(F)F)cc1,GLP1.pdb,Nc1ccccc1C(=O)Nc1ccc(OC(F)F)cc1,
CCn1c(CCl)nc2cc(S(=O)(=O)N(C)C)ccc21,GLP1.pdb,CCn1c(CCl)nc2cc(S(=O)(=O)N(C)C)ccc21,
CCCCn1c(CCC(=O)O)nc2cc(S(=O)(=O)N(C)C)ccc21,GLP1.pdb,CCCCn1c(CCC(=O)O)nc2cc(S(=O)(=O)N(C)C)ccc21,
CCn1c(S)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,GLP1.pdb,CCn1c(S)nc2cc(S(=O)(=O)N3CCCCC3)ccc21,
CC(C)N(CCNS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(C)C,GLP1.pdb,CC(C)N(CCNS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)C(C)C,
CN(C)CCNS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,GLP1.pdb,CN(C)CCNS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,
CC(C)(CN)N1CCOCC1,GLP1.pdb,CC(C)(CN)N1CCOCC1,
Cc1ccc(C)c(-n2nc(C)c(C=O)c2Cl)c1,GLP1.pdb,Cc1ccc(C)c(-n2nc(C)c(C=O)c2Cl)c1,
Cc1cc(C=O)c(C)n1C1CC1,GLP1.pdb,Cc1cc(C=O)c(C)n1C1CC1,
Cc1nc2ccccc2c(=O)n1-c1ccc(OC(F)F)cc1,GLP1.pdb,Cc1nc2ccccc2c(=O)n1-c1ccc(OC(F)F)cc1,
O=C1NC(=O)C2(CCCc3sccc32)N1,GLP1.pdb,O=C1NC(=O)C2(CCCc3sccc32)N1,
Cc1nc2sc(C(=O)O)c(C)c2c(=O)[nH]1,GLP1.pdb,Cc1nc2sc(C(=O)O)c(C)c2c(=O)[nH]1,
CC(C)CNC(=O)c1ccccc1N,GLP1.pdb,CC(C)CNC(=O)c1ccccc1N,
O=C(O)CSCc1cccc(Cl)c1,GLP1.pdb,O=C(O)CSCc1cccc(Cl)c1,
O=C(O)CSCc1ccc(Cl)cc1,GLP1.pdb,O=C(O)CSCc1ccc(Cl)cc1,
CS(=O)(=O)N(CC(=O)O)c1cccc(Cl)c1,GLP1.pdb,CS(=O)(=O)N(CC(=O)O)c1cccc(Cl)c1,
C=CCNC(=O)c1ccccc1N,GLP1.pdb,C=CCNC(=O)c1ccccc1N,
Cc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)O)cc2)cc1,GLP1.pdb,Cc1ccc(S(=O)(=O)N(C)c2ccc(C(=O)O)cc2)cc1,
Nc1ccccc1C(=O)N1CCCC1,GLP1.pdb,Nc1ccccc1C(=O)N1CCCC1,
Nc1ccccc1N1CCCC1,GLP1.pdb,Nc1ccccc1N1CCCC1,
O=C(O)c1ccc(CSc2ccccc2)cc1,GLP1.pdb,O=C(O)c1ccc(CSc2ccccc2)cc1,
Clc1nc(-c2ccccn2)nc2scc(-c3ccccc3)c12,GLP1.pdb,Clc1nc(-c2ccccn2)nc2scc(-c3ccccc3)c12,
O=C(O)c1cccnc1Sc1ccccc1,GLP1.pdb,O=C(O)c1cccnc1Sc1ccccc1,
Cc1ccc(Sc2ncccc2C(=O)O)cc1C,GLP1.pdb,Cc1ccc(Sc2ncccc2C(=O)O)cc1C,
Cc1ccc(Sc2ncccc2C(=O)O)c(C)c1,GLP1.pdb,Cc1ccc(Sc2ncccc2C(=O)O)c(C)c1,
O=C(O)c1cccc(CSc2ccc(Cl)cc2)c1,GLP1.pdb,O=C(O)c1cccc(CSc2ccc(Cl)cc2)c1,
Cc1ccc(SCc2cccc(C(=O)O)c2)c(C)c1,GLP1.pdb,Cc1ccc(SCc2cccc(C(=O)O)c2)c(C)c1,
O=C(O)c1ccccc1-n1cnnn1,GLP1.pdb,O=C(O)c1ccccc1-n1cnnn1,
Cc1cc(C(=O)CCC(=O)O)c(C)s1,GLP1.pdb,Cc1cc(C(=O)CCC(=O)O)c(C)s1,
O=C(O)CCCn1c(=O)oc2ccccc21,GLP1.pdb,O=C(O)CCCn1c(=O)oc2ccccc21,
O=C(O)Cn1c(=O)oc2ccccc21,GLP1.pdb,O=C(O)Cn1c(=O)oc2ccccc21,
Cc1nc2cc(N)ccc2n1-c1ccccc1,GLP1.pdb,Cc1nc2cc(N)ccc2n1-c1ccccc1,
COc1cc(C=O)ccc1OCC(N)=O,GLP1.pdb,COc1cc(C=O)ccc1OCC(N)=O,
CCCNCc1ccc(OCCC)c(OC)c1,GLP1.pdb,CCCNCc1ccc(OCCC)c(OC)c1,
CCCOc1ccc(CNCCCN(C)C)cc1OC,GLP1.pdb,CCCOc1ccc(CNCCCN(C)C)cc1OC,
O=C(O)COc1ccc(F)cc1,GLP1.pdb,O=C(O)COc1ccc(F)cc1,
CC(=O)c1ccc(N(C)C)cc1,GLP1.pdb,CC(=O)c1ccc(N(C)C)cc1,
