ligand_description,complex_name,protein_path,protein_sequence
CCOc1ccc(CCNC(=O)COC(=O)/C=C/c2ccco2)cc1OCC,CHEMBL1717124,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
NS(=O)(=O)c1ccc(NC(=O)CSc2nc3ccccc3[nH]2)cc1,CHEMBL1389241,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2nnc(S)n2-c2ccc(C)cc2)cc1OC,CHEMBL1589608,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1csc(SCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2C)n1,CHEMBL1473926,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=S(=O)(c1cccc(C(F)(F)F)c1)N1c2ccccc2-n2cccc2C1c1cccnc1,CHEMBL1883437,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1nc(-c2cn[nH]c2)c2cc(C)oc2n1,CHEMBL1405356,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccc(CCNC(=O)COn2nnc3ccc(S(=O)(=O)N4CCOCC4)cc32)cc1OCC,CHEMBL1437247,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCc1cc(NCCCO)n2c(nc3ccccc32)c1C#N,CHEMBL1506333,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1c2nc3ccccc3c-2nc2ccccc21,CHEMBL2140598,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(CC(=O)Nc1ccc(N2CCOCC2)cc1)Cc1cc(=O)n2ccsc2n1,CHEMBL1305173,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1c(SCc2ccccc2)n[nH]c1N,CHEMBL2144771,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1oc2c(c1C(=O)NCc1cccnc1)C(=O)c1ccccc1C2=O,CHEMBL579318,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C1NC(=O)/C(=C\c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2)N1,CHEMBL1320194,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ncccc1C(=O)Nc1ccc(F)cc1,CHEMBL1542468,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(O)nc(SCC(=O)c2ccccc2)c1C#N,CHEMBL1351577,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(NS(=O)(=O)c2ccc(OCC(=O)Nc3cccc([N+](=O)[O-])c3)c(C)c2)cc1,CHEMBL1408386,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCc1c(C)sc(NC(=O)c2ccco2)c1C#N,CHEMBL1493860,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=c1oc2ccccc2c2oc3cc(O)c(O)cc3c12,CHEMBL1376200,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(NC1CC2CCCC(C1)N2C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)C1CC1,CHEMBL1432428,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COC(=O)c1ccc(/C=C2/SC(=S)N(CCCC(=O)Nc3ccc(O)cc3)C2=O)cc1,CHEMBL1381817,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC[C@H](C)NC(=O)c1ccc(Cn2c(=S)[nH]c3c([nH]c4ccc(OC)cc43)c2=O)cc1,CHEMBL3207592,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(NC(=O)Cn2nnc(-c3ccccc3NC(=O)c3ccccc3F)n2)no1,CHEMBL1584095,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-n2c(=S)[nH]c3cc(C(=O)Nc4ccc(C)c(F)c4)ccc3c2=O)c(OC)c1,CHEMBL1535529,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(N/N=C/C(Cl)=C\c1ccccc1)c1cccs1,CHEMBL1966622,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
NC(=O)N/N=C/c1cccc(C(F)(F)F)c1,CHEMBL3212658,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)Nc1cc(C(=O)N2CCN(C)CC2)ccc1Sc1ccc(C)cc1,CHEMBL1491032,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)C1=C(COC(=O)/C=C/c2ccco2)NC(=O)NC1C,CHEMBL1338730,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N#Cc1ccc(/C=C(\C(=O)C(=O)O)c2ccc3ccccc3n2)cc1,CHEMBL1415614,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N#C/C(=C\c1ccc(OCc2cccc(C(=O)O)c2)cc1)C(=O)NCc1ccco1,CHEMBL1610719,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccc(-c2nnc(SCc3nc4ccccc4[nH]3)n2N)cc1,CHEMBL1305825,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1c(OCC(=O)NCCCn2ccnc2)ccc2c3c(c(=O)oc12)CCC3,CHEMBL1412514,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C=NNc2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)cc1,CHEMBL1883315,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccccc1Nc1c(C)c(C)nc2ncnn12,CHEMBL1393801,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCOC(=O)C1=C[C@@H](c2coc3ccccc3c2=O)C[C@@H](OCc2ccc(CO)cc2)O1,CHEMBL1321270,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(S(=O)(=O)N2CCOC23CCN(C(=O)c2c(F)cccc2Cl)CC3)cc1,CHEMBL1713702,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2cc(C(F)(F)F)nc(NCc3ccccc3)n2)cc1OC,CHEMBL1434408,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1,CHEMBL1726492,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2ccc(Nc3ccc(C(=O)N4CCOCC4)cc3)nn2)cc1OC,CHEMBL1425317,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)C1CCCN(S(=O)(=O)c2ccc3c(c2)NC(=O)CO3)C1,CHEMBL1889708,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1c(=O)[nH]c(=O)c2c1nc(N)n2Cc1ccccc1,CHEMBL1447677,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)Nc1ccc(Nc2ccc3c4c(cc(=O)n3C)-c3ccccc3C(=O)c24)cc1,CHEMBL1548664,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COC(=O)[C@]12CCCCC=C1N(Cc1ccccc1)C(=O)[C@H](CC(=O)NCC13CC4CC(CC(C4)C1)C3)C2,CHEMBL2145221,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CNS(=O)(=O)c1ccc(NC(=O)c2csc(C)c2)cc1,CHEMBL1452385,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(-c2cc(C(=O)Nc3ccccc3N3CCOCC3)c3ccccc3n2)cc(OC)c1OC,CHEMBL1503376,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N=C(NOC(=O)c1cccs1)c1cccnc1,CHEMBL1557673,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(S(=O)(=O)N(C)c2ccc(OCc3cccc(C)c3)cc2)cc1,CHEMBL1612379,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=S(=O)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,CHEMBL1407374,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(N2CCCC2)c(NC(=O)c2ccc([N+](=O)[O-])o2)c1,CHEMBL1568513,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C(=O)C2CCCN(C(=O)c3ccnn3C)C2)cc1OC,CHEMBL1904944,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(/C=N/Nc1nnc(C)c(O)n1)=C\c1ccccc1,CHEMBL3211699,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1OC,CHEMBL1300982,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCn1cc(C(=O)NCc2ccco2)c(=O)c2cc(S(=O)(=O)N3CCCC3)ccc21,CHEMBL1408202,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N#Cc1c(/N=C/c2cc3ccccc3s2)sc2c1CCC2,CHEMBL3192920,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccc(-n2c(C)cc(/C=N/NC(=O)C(N)=O)c2C)cc1,CHEMBL3192931,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccccc1N(CC(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1)S(C)(=O)=O,CHEMBL1334649,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(N(CC(=O)Nc2cccc(C(C)=O)c2)S(C)(=O)=O)cc1OC,CHEMBL2145034,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1ccnc1-c1ccc(-c2nccn2C)cc1,CHEMBL1873380,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=S(=O)(c1cccs1)N1CCN(CC(O)COc2cc(Cl)ccc2Cl)CC1,CHEMBL1385323,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)CNC(=O)c1oc2ccccc2c1COc1ccccc1,CHEMBL1545808,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(CC(=O)Nc2nc(-c3ccc(F)c(F)c3)cs2)cc1,CHEMBL1417265,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCCC(=O)Nc1ccc(-c2cn3cccnc3n2)cc1,CHEMBL1613000,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=c1c2ccccc2cnn1Cc1nnc(S)n1-c1ccc(F)cc1,CHEMBL1542663,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C[C@]12CCC[C@H](O1)[C@H]([C@@H](OC(=O)NCCc1c[nH]c3ccccc13)c1ccccc1)O2,CHEMBL1726824,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCc1sc(C(=O)Nc2nc(C)cs2)cc1C,CHEMBL1598405,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1cc(/C=C2\CCC/C(=C\c3cc(Cl)c(O)c(OCC)c3)C2=O)cc(Cl)c1O,CHEMBL1574218,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccccc1Cn1nc(C)c(NC(=O)c2noc3c2CC(C(C)(C)C)CC3)c1C,CHEMBL1609218,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN1C(=O)c2ccccc2Sc2ccc(C(=O)NCCCN3CCCCC3)cc21,CHEMBL1606024,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC1(C)Cc2c(c(-c3ccco3)[nH]c3nnc(N)c2-3)CO1,CHEMBL1525857,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(NC(=O)N(C)[C@H]2C[C@H]3c4[nH]c5ccc(-c6ccc(OC)cc6)cc5c4CCN3C[C@H]2[C@H](C)O)cc1,CHEMBL1883891,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1ccc2c(c1)OCCO2)c1cccc2nc3ccccc3nc12,CHEMBL1415310,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(NC(=O)Nc2nnc(-c3ccccc3F)s2)cc1,CHEMBL1417968,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(NC(=O)C(=O)c2cn(CC(=O)N3CCOCC3)c3ccccc23)cc1OC,CHEMBL1481596,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccc(NC(=O)CNC(=O)c2ccccc2Cl)n1,CHEMBL1610714,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1ccc(Cl)cc1)ON=C1CCCC1,CHEMBL1581018,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(S(=O)(=O)N2CCOc3ccccc32)cc1,CHEMBL1587877,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCC1(CC)NC(=O)N(CC(=O)OCn2nnc3ccccc3c2=O)C1=O,CHEMBL1499672,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(/C=N/OCC(=O)Nc2cc(C)on2)cc1OC,CHEMBL2137428,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1NS(=O)(=O)c1cc(C(=O)N2CCN(C/C=C/c3ccccc3)CC2)ccc1C,CHEMBL1312322,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)c1cccc(NC(=O)C2Cc3c(-c4ccccc4)ccnc3O2)c1,CHEMBL1900350,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN1c2ccccc2Oc2nnc(Cl)cc21,CHEMBL1478143,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCC(C)N(C(=O)COC(=O)c1cn(CC)c2nc(C)ccc2c1=O)C1CCS(=O)(=O)C1,CHEMBL1328269,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Oc1nc2ccccc2c2nc3ccccn3c12,CHEMBL1606230,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C2CC(c3cccc(OC)c3OC)n3nnnc3N2)cc1,CHEMBL1464069,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N#Cc1c(N)n(CCNC(=O)Nc2ccccc2)c2nc3ccccc3nc12,CHEMBL1380834,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CSc1ccc(S(=O)(=O)NCC(=O)OC2CCOC2=O)cc1[N+](=O)[O-],CHEMBL1362974,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C(O)(c2ccccc2)c2ccccc2C(C)N(C)C)c(C)c1,CHEMBL1353797,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccc(-c2ccc(SC)nn2)cc1,CHEMBL1363706,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=c1oc2ccccc2c2c1ncn2-c1ccccc1,CHEMBL1172822,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)Nc1ccccc1/C=C/c1ccc2c(C)ccc(O)c2n1,CHEMBL1565706,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)c1ccc(NC(=O)C2CCCN2S(=O)(=O)c2ccc3[nH]c(-c4ccccc4)nc3c2)cc1,CHEMBL1355907,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)c1ccc(NC(=S)NC(=O)/C=C/c2ccc(F)cc2)cc1,CHEMBL1541932,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
NS(=O)(=O)c1ccc(N/N=C/c2ccc(O)cc2O)c([N+](=O)[O-])c1,CHEMBL3189868,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-n2nc3cc(N)c(Br)cc3n2)cc1,CHEMBL1488749,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Nc1nc(-c2ccco2)nc(N2CCCCC2)n1,CHEMBL1606923,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1nc(O)c2c(C)c(C(=O)Nc3ccccc3Cc3ccccc3)sc2n1,CHEMBL1385003,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(=O)OCC1OC(OC(C)=O)C(NC(=O)c2cccnc2)C(OC(C)=O)C1OC(C)=O,CHEMBL1538908,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)C[C@@H](CN1CCCC1CN1C(=S)NC[C@@H]1Cc1ccc(O)cc1)N1C[C@H](Cc2ccc(O)cc2)N(CC2CCCCC2)C1=S,CHEMBL1712456,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O/N=C1/CC/C(=N\O)c2nn(-c3ccccc3)nc21,CHEMBL3209468,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(Nc1cccc(Cl)c1)c1ccc2nc(Cc3ccccc3)oc2c1,CHEMBL1317482,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C)n1-c1ccc(-c2cc[nH]n2)cc1,CHEMBL1439711,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(c1ccc(C(=O)NC2CC3CCC2C3)cc1)S(C)(=O)=O,CHEMBL1724577,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)c1c(C)oc2c1c(/C=N/CC1CCCO1)c(O)c1ccccc12,CHEMBL3196377,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CCN1C(=O)/C(=C/c2ccccc2)SC1=S)Nc1cccnc1,CHEMBL1612168,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCN(c1ccccc1Cl)S(=O)(=O)c1cccc(C(=O)NCCc2ccc(OC)cc2)c1,CHEMBL1441756,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN1CCN(C(=O)c2cc(-c3ccco3)on2)CC1,CHEMBL1570077,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOC(=O)Cn1c(=O)n(Cc2ccccc2)c(=O)c2cccnc21,CHEMBL1587846,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(/C=C2\N=C3CCCCCN3C2=O)cc1OC,CHEMBL1311523,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCOc1ccc(CCNS(=O)(=O)c2ccc(-c3ccc(O)nn3)o2)cc1OCC,CHEMBL1580376,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(NC(=O)N(Cc2ccc3c(c2)OCO3)C2CCN(Cc3ccccc3)CC2)cc1Cl,CHEMBL1437430,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc2c(cc1NC(=O)C(C)N1CCN(S(=O)(=O)c3ccccc3[N+](=O)[O-])CC1)oc1ccccc12,CHEMBL1431593,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(COC(=O)c1ccc2ccccc2c1)NCc1ccccc1,CHEMBL2131152,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(C)C(=O)c1cc(C(=O)c2ccccc2)c[nH]1,CHEMBL1549360,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C(=O)NCC(C)NC(=O)c2ccc(OC)c(OC)c2)cc1OC,CHEMBL1895412,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCc1nnc2n1N=C(c1ccc(-c3cc(Cl)ccc3Cl)o1)CS2,CHEMBL1606490,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2nnc(SCc3c(C)noc3C)n2N)cc1OC,CHEMBL1708992,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(/C=C/C(=O)c2cc3c(cc2N)OCO3)cc1,CHEMBL1549290,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Br.COc1ccc(-c2csc(C3CCOC(C)C3)n2)cc1,CHEMBL1361637,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1c(OCC(=O)NCCCN2CCCC2=O)ccc2c3c(c(=O)oc12)CCCC3,CHEMBL1322446,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(C)S(=O)(=O)c1cc(NC(=O)CNCCN2CCOCC2)ccc1Cl.O=C(O)C(=O)O,CHEMBL1544414,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(C(=O)NC(C)c2ccncc2)no1,CHEMBL1370896,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc([C@H]2CC(=O)C[C@@H](CCn3cc(C(C)C)nn3)O2)cc1,CHEMBL2135927,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
N/C(=N\OC(=O)c1ccc(Cl)c(Cl)c1)c1cccc(CSc2ccccn2)c1,CHEMBL470181,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=C1c2cc(OC)ccc2NC(=O)N1CC,CHEMBL1412511,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C)c(NC(=O)CSc2nnc(-c3cc4occc4n3C)n2-c2ccccc2C)c1,CHEMBL1727420,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(C(CNC(=O)c2cccc(S(=O)(=O)Nc3ccc(F)cc3)c2)N2CCCC2)cc1,CHEMBL1895981,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(CCNC(=O)c2ccc(NS(=O)(=O)c3c(C)noc3C)cc2)cc1OC,CHEMBL1419003,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC[C@]12c3[nH]c4ccc(Cl)cc4c3CCN1C(=O)[C@@H](CC(=O)NCc1cccc(C(F)(F)F)c1)C[C@@H]2C(=O)N1CCN(C(=O)c2ccco2)CC1,CHEMBL1698761,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCC1=Nc2cc(C(=O)NCc3ccc(OC)cc3)ccc2Sc2ccc(C)cc21,CHEMBL1590221,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cccc(CN2CCC(N(CCc3ccccc3)Cc3ccccc3)CC2)c1OC.O=C(O)C(=O)O,CHEMBL1575392,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cccc(NC(=S)N2CCC(NC(=O)c3ccco3)CC2)c1,CHEMBL1708332,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(NCCC1=CCCCC1)C1COc2ccccc2O1,CHEMBL1346286,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCCN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)c1,CHEMBL1885354,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CN(CC(=O)NC(=O)NCc1ccccc1)CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,CHEMBL1608040,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=S1(=O)CC(N2CCN(CCO)CC2)CN1Cc1cn(Cc2ccccc2)nn1,CHEMBL2130856,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(NC(=O)COC(=O)c2c(-c3ccccc3)noc2C)cc1,CHEMBL1369400,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
C=CCn1c(N2CCN(c3ccc(OC)cc3)CC2)nc2c1c(=O)[nH]c(=O)n2C,CHEMBL1422444,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(C)c2nc(O)c(C(c3nnnn3Cc3ccco3)N3CCc4ccccc4C3)cc12,CHEMBL1415522,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cn1cnnc1SCC(=O)c1ccc2c(c1)OCCO2,CHEMBL1331625,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2ocnc2C(=O)NCc2nn(-c3ccccc3)nc2C)cc1,CHEMBL1306416,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(-c2ccc(SCc3ccccn3)nn2)cc1OC,CHEMBL1613696,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCCC(=O)N1CCc2cc(OC)c(OC)cc2C1c1cc2cc3c(cc2nc1O)OCO3,CHEMBL1864997,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCn1c(-c2ccccn2)nc2cc(S(=O)(=O)N(C)C)ccc21,CHEMBL1569898,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(CN1C(=O)S/C(=C\c2cccs2)C1=O)Nc1ccc(O)cc1C(=O)O,CHEMBL1306478,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1ccc(S(=O)(=O)Nc2nc(C)c(C(=O)NN)s2)cc1,CHEMBL1299611,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCN(CC)C(=O)CSc1nnc2c3ccccc3n(C)c2n1,CHEMBL1409671,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COCCNC(=O)Cn1cc(/C=C(\C#N)C(=O)NC2CC2)c2ccccc21,CHEMBL1422636,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1cc(NC(=O)COn2nnc3ccc(S(C)(=O)=O)cc32)cc(OC)c1,CHEMBL1524043,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(C)c2c(N)c(C(=O)NN)sc2n1,CHEMBL1326997,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc(NS(=O)(=O)c2cc(NC(=O)c3nn(C)c(=O)c4ccccc34)ccc2OC)cc1,CHEMBL1410287,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(NCc1ccco1)c1ccc([N+](=O)[O-])o1,CHEMBL305469,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccc2oc(C(=O)N3CCN(C(c4ccccc4)c4ccccc4)CC3)c(C)c2c1,CHEMBL1330429,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CCn1c(SCC(=O)NCC2CCCO2)nc2c3ccccc3nc-2c1O,CHEMBL1700854,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
Cc1cc(NC(=O)C2CCCCC2C(=O)O)ccc1NC(=O)c1ccccc1,CHEMBL1455496,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C(COc1ccc(/C=N/NC(=O)c2cccnc2)cc1)Nc1ccccc1,CHEMBL3213885,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
COc1ccccc1NC(=O)C(C)N(C)CCOc1ccccc1,CHEMBL1498074,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
O=C1NCC(c2ccccc2)C1C(=O)N/N=C\c1ccc(-c2ccc(Cl)c(Cl)c2)o1,CHEMBL3213912,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
CC(C)N1CCC(N2CCN(Cc3ccc(Oc4ncccn4)cc3)CC2CCO)CC1,CHEMBL1730278,C:/Users/ashis/Documents/DiffDock/modified_GLP1.pdb,
